estproduto,pronome,tn,unimedida,estfilho,pronome,unimedida,fase,estqtduso
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360605000033,MAQUINA AC 240                                    ,UN,90,1.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000073,MODULO EXTREMIDADE PENEIRA D 4.5                  ,UN,90,8.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000176,MODULO EXTREMIDADE PENEIRA PARCIAL D 13           ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000150,MODULO EXTREMIDADE PENEIRA OBL 1.75 X 22          ,UN,90,8.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360605000049,MODULO ITENS FREQUENCIA 60HZ AC240 - CESTARI      ,UN,90,1.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,UN,90,1.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000070,MODULO INTERMEDIARIO PENEIRA D 4.5                ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000167,MODULO EXTREMIDADE PENEIRA OBL 4 X 12             ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000165,MODULO INTERMEDIARIO PENEIRA OBL 4 X 12           ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,11.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000666,MODULO FUNIL SAIDA PROD LIMPO P/ 320 C/ VED       ,UN,90,1.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000169,MODULO EXTREMIDADE PENEIRA PARCIAL OBL 4 X 12     ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000200,MODULO INTERMEDIARIO PENEIRA OBL 4 X 22           ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000201,MODULO EXTREMIDADE PENEIRA OBL 4 X 22             ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000145,MODULO INTERMEDIARIO PENEIRA OBL 1.75 X 22        ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000174,MODULO INTERMEDIARIO PENEIRA D 13                 ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000182,MODULO INTERMEDIARIO PENEIRA OBL 1.5 X 22         ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,8.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,3.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360602000166,FECHAMENTO SUPERIOR FUNIL DE CARGA D320           ,UN,90,1.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000202,MODULO EXTREMIDADE PENEIRA PARCIAL OBL 4 X 22     ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000183,MODULO EXTREMIDADE PENEIRA OBL 1.5 X 22           ,UN,90,8.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000175,MODULO EXTREMIDADE PENEIRA D 13                   ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,4.0000
360609000315,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00315 ,240,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360605000319,COMPLEMENTOS ADEQUACAO CORRIMAO AC240 NPT27(MS)   ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000190,MODULO INTERMEDIARIO PENEIRA D 3                  ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000171,MODULO INTERMEDIARIO PENEIRA D 12                 ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,351501000119,ENTRADA DUPLA Y 45GR D320 SAE 1045                ,UN,90,2.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360605000116,APOIOS DE COMPENSACAO 1.0M PLAT ML-240            ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,351503000004,ANEL PADRAO D320                                  ,UN,90,16.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000173,MODULO EXTREMIDADE PENEIRA PARCIAL D 12           ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,351503001292,CURVA FUNDIDA 30° D320MM                          ,UN,90,18.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000191,MODULO EXTREMIDADE PENEIRA D 3                    ,UN,90,8.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,351502000337,BIFURCADA 50° D320 SAE 1045                       ,UN,90,2.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000430,MODULO TRANS SAIDA IMPUREZA EM BAG D240/320       ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,11.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360605000033,MAQUINA AC 240                                    ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360602000166,FECHAMENTO SUPERIOR FUNIL DE CARGA D320           ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,351501000228,PRESILHA D320                                     ,UN,90,23.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,351502000170,TUBO D320 X 6000 X 3.00 - 1045                    ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360602000311,MODULO DE DESCARGA INCLINADO 30G                  ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,8.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,3.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360605000049,MODULO ITENS FREQUENCIA 60HZ AC240 - CESTARI      ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000666,MODULO FUNIL SAIDA PROD LIMPO P/ 320 C/ VED       ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360601000172,MODULO EXTREMIDADE PENEIRA D 12                   ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,351503001012,LUVA UNIAO TUBO D320 X 250                        ,UN,90,4.0000
360609000316,MAQUINA DE PRE-LIMPEZA MODELO MLAC-240 N° AC00316 ,240,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,4.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000088,MODULO EXTREMIDADE PENEIRA PARCIAL D 8.5          ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,351502000220,REDUÇÃO CÔNICA D200 X D150 X H156                 ,UN,90,2.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360605000029,MODULO ITENS FREQUENCIA 60HZ AC60 - CESTARI       ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000521,MODULO EXTREMIDADE PENEIRA OBL 4.75 X 22          ,UN,90,2.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360602000258,TUBO D420 X 1170                                  ,UN,90,8.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360602000154,TRANSICAO SAIDA DE IMPUREZA D200                  ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000143,MODULO INTERMEDIARIO PENEIRA OBL 4.5 X 22         ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360602000263,BOCAL DE SAIDA D420                               ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000082,MODULO INTERMEDIARIO PENEIRA D 8                  ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360605000026,CICLONE D1200 AC60                                ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360602000165,FECHAMENTO SUP FUNIL DE CARGA D200                ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,351501000020,AMORTECEDOR FINAL AUTOMATICO D200 SAE 1045        ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000148,MODULO EXTREMIDADE PENEIRA OBL 4.5 X 22           ,UN,90,2.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360605000119,MODULO FUNIL SAIDA PROD LIMPO P/ 200              ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000085,MODULO EXTREMIDADE PENEIRA D 8                    ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000087,MODULO EXTREMIDADE PENEIRA PARCIAL D 8            ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000520,MODULO INTERMEDIARIO PENEIRA OBL 4.75 X 22        ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000086,MODULO EXTREMIDADE PENEIRA D 8.5                  ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,351501000224,PRESILHA D200                                     ,UN,90,3.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360602000309,PRESILHA SOLDADA D420                             ,UN,90,4.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360605000025,MAQUINA AC 60                                     ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000160,TUBO C/JANELA D420 X 1170                         ,UN,90,2.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360601000083,MODULO INTERMEDIARIO PENEIRA D 8.5                ,UN,90,1.0000
360609000317,MAQUINA DE PRE-LIMPEZA MODELO MLAC-60 N° AC00317  ,60,UN,360602000260,CURVA D420 45GR                                   ,UN,90,6.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360605000047,MODULO ITENS FREQUENCIA 60HZ AC180 - CESTARI      ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,351501000225,PRESILHA D240                                     ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000539,MODULO EXTREMIDADE PENEIRA OBL 1.6 X 22           ,UN,90,6.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360605000022,MAQUINA AC 180                                    ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000165,MODULO INTERMEDIARIO PENEIRA OBL 4 X 12           ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,10.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000175,MODULO EXTREMIDADE PENEIRA D 13                   ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000167,MODULO EXTREMIDADE PENEIRA OBL 4 X 12             ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000169,MODULO EXTREMIDADE PENEIRA PARCIAL OBL 4 X 12     ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000064,MODULO EXTREMIDADE PENEIRA D 10                   ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000538,MODULO INTERMEDIARIO PENEIRA OBL 1.6 X 22         ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000190,MODULO INTERMEDIARIO PENEIRA D 3                  ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000176,MODULO EXTREMIDADE PENEIRA PARCIAL D 13           ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360605000111,APOIOS DE COMPENSACAO 1.0M ML-180                 ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000665,MODULO FUNIL SAIDA PROD LIMPO P/ 240 C/ VED       ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000202,MODULO EXTREMIDADE PENEIRA PARCIAL OBL 4 X 22     ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000191,MODULO EXTREMIDADE PENEIRA D 3                    ,UN,90,6.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000174,MODULO INTERMEDIARIO PENEIRA D 13                 ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,6.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000150,MODULO EXTREMIDADE PENEIRA OBL 1.75 X 22          ,UN,90,6.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000145,MODULO INTERMEDIARIO PENEIRA OBL 1.75 X 22        ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000201,MODULO EXTREMIDADE PENEIRA OBL 4 X 22             ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000412,MODULO TRANS SAIDA IMPUREZA EM BAG ML60/120       ,UN,90,1.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360601000200,MODULO INTERMEDIARIO PENEIRA OBL 4 X 22           ,UN,90,3.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,4.0000
360609000318,MAQUINA DE PRE-LIMPEZA MODELO MLAC-180 N° AC00318 ,180,UN,360602000311,MODULO DE DESCARGA INCLINADO 30G                  ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000182,MODULO INTERMEDIARIO PENEIRA OBL 1.5 X 22         ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360602000701,FECHAMENTO SUP FUNIL DE CARGA D240 ARROZ          ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360605000051,MODULO ITENS FREQUENCIA 60HZ AC120 - CESTARI      ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,4.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000229,TUBO C/JANELA D450 X 1170                         ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360605000604,APOIOS DE COMPENSACAO 1.0M ML-120 V2              ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000064,MODULO EXTREMIDADE PENEIRA D 10                   ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000063,MODULO INTERMEDIARIO PENEIRA D 11                 ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000165,MODULO INTERMEDIARIO PENEIRA OBL 4 X 12           ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000167,MODULO EXTREMIDADE PENEIRA OBL 4 X 12             ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360605000044,CICLONE D1400 AC 120                              ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360602000384,PRESILHA SOLDADA D450                             ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000853,MODULO FUNIL SAIDA PROD LIMPO P/ 240 C/ VED ARROZ ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000066,MODULO EXTREMIDADE PENEIRA PARCIAL D 10           ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000065,MODULO EXTREMIDADE PENEIRA D 11                   ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360602000255,TUBO D450 X 1170                                  ,UN,90,4.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000062,MODULO INTERMEDIARIO PENEIRA D 10                 ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360602000922,MODULO DE DESCARGA INCLINADO 30G 1045             ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000169,MODULO EXTREMIDADE PENEIRA PARCIAL OBL 4 X 12     ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000412,MODULO TRANS SAIDA IMPUREZA EM BAG ML60/120       ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360602000391,BOCAL DE SAIDA D450                               ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000190,MODULO INTERMEDIARIO PENEIRA D 3                  ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,2.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,351501000033,AMORTECEDOR FINAL D240 C/TAMPA SAE 1045           ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,351501000225,PRESILHA D240                                     ,UN,90,1.0000
360609000319,MAQUINA DE PRE-LIMPEZA MODELO MLAC-120 N° AC00319 ,120,UN,360605000309,MAQUINA INDIVIDUAL AC 120 ARROZ                   ,UN,90,1.0000
